FID	IID	POP	REG	myREG	Color	PCH
0	HG00096	gbr	eur	European	green	16
0	HG00097	gbr	eur	European	green	16
0	HG00099	gbr	eur	European	green	16
0	HG00100	gbr	eur	European	green	16
0	HG00101	gbr	eur	European	green	16
0	HG00102	gbr	eur	European	green	16
0	HG00103	gbr	eur	European	green	16
0	HG00105	gbr	eur	European	green	16
0	HG00106	gbr	eur	European	green	16
0	HG00107	gbr	eur	European	green	16
0	HG00108	gbr	eur	European	green	16
0	HG00109	gbr	eur	European	green	16
0	HG00110	gbr	eur	European	green	16
0	HG00111	gbr	eur	European	green	16
0	HG00112	gbr	eur	European	green	16
0	HG00113	gbr	eur	European	green	16
0	HG00114	gbr	eur	European	green	16
0	HG00115	gbr	eur	European	green	16
0	HG00116	gbr	eur	European	green	16
0	HG00117	gbr	eur	European	green	16
0	HG00118	gbr	eur	European	green	16
0	HG00119	gbr	eur	European	green	16
0	HG00120	gbr	eur	European	green	16
0	HG00121	gbr	eur	European	green	16
0	HG00122	gbr	eur	European	green	16
0	HG00123	gbr	eur	European	green	16
0	HG00125	gbr	eur	European	green	16
0	HG00126	gbr	eur	European	green	16
0	HG00127	gbr	eur	European	green	16
0	HG00128	gbr	eur	European	green	16
0	HG00129	gbr	eur	European	green	16
0	HG00130	gbr	eur	European	green	16
0	HG00131	gbr	eur	European	green	16
0	HG00132	gbr	eur	European	green	16
0	HG00133	gbr	eur	European	green	16
0	HG00136	gbr	eur	European	green	16
0	HG00137	gbr	eur	European	green	16
0	HG00138	gbr	eur	European	green	16
0	HG00139	gbr	eur	European	green	16
0	HG00140	gbr	eur	European	green	16
0	HG00141	gbr	eur	European	green	16
0	HG00142	gbr	eur	European	green	16
0	HG00143	gbr	eur	European	green	16
0	HG00145	gbr	eur	European	green	16
0	HG00146	gbr	eur	European	green	16
0	HG00148	gbr	eur	European	green	16
0	HG00149	gbr	eur	European	green	16
0	HG00150	gbr	eur	European	green	16
0	HG00151	gbr	eur	European	green	16
0	HG00155	gbr	eur	European	green	16
0	HG00157	gbr	eur	European	green	16
0	HG00158	gbr	eur	European	green	16
0	HG00159	gbr	eur	European	green	16
0	HG00160	gbr	eur	European	green	16
0	HG00171	fin	eur	European	green	16
0	HG00173	fin	eur	European	green	16
0	HG00174	fin	eur	European	green	16
0	HG00176	fin	eur	European	green	16
0	HG00177	fin	eur	European	green	16
0	HG00178	fin	eur	European	green	16
0	HG00179	fin	eur	European	green	16
0	HG00180	fin	eur	European	green	16
0	HG00182	fin	eur	European	green	16
0	HG00183	fin	eur	European	green	16
0	HG00185	fin	eur	European	green	16
0	HG00186	fin	eur	European	green	16
0	HG00187	fin	eur	European	green	16
0	HG00188	fin	eur	European	green	16
0	HG00189	fin	eur	European	green	16
0	HG00190	fin	eur	European	green	16
0	HG00231	gbr	eur	European	green	16
0	HG00232	gbr	eur	European	green	16
0	HG00233	gbr	eur	European	green	16
0	HG00234	gbr	eur	European	green	16
0	HG00235	gbr	eur	European	green	16
0	HG00236	gbr	eur	European	green	16
0	HG00237	gbr	eur	European	green	16
0	HG00238	gbr	eur	European	green	16
0	HG00239	gbr	eur	European	green	16
0	HG00240	gbr	eur	European	green	16
0	HG00242	gbr	eur	European	green	16
0	HG00243	gbr	eur	European	green	16
0	HG00244	gbr	eur	European	green	16
0	HG00245	gbr	eur	European	green	16
0	HG00246	gbr	eur	European	green	16
0	HG00250	gbr	eur	European	green	16
0	HG00251	gbr	eur	European	green	16
0	HG00252	gbr	eur	European	green	16
0	HG00253	gbr	eur	European	green	16
0	HG00254	gbr	eur	European	green	16
0	HG00255	gbr	eur	European	green	16
0	HG00256	gbr	eur	European	green	16
0	HG00257	gbr	eur	European	green	16
0	HG00258	gbr	eur	European	green	16
0	HG00259	gbr	eur	European	green	16
0	HG00260	gbr	eur	European	green	16
0	HG00261	gbr	eur	European	green	16
0	HG00262	gbr	eur	European	green	16
0	HG00263	gbr	eur	European	green	16
0	HG00264	gbr	eur	European	green	16
0	HG00265	gbr	eur	European	green	16
0	HG00266	fin	eur	European	green	16
0	HG00267	fin	eur	European	green	16
0	HG00268	fin	eur	European	green	16
0	HG00269	fin	eur	European	green	16
0	HG00271	fin	eur	European	green	16
0	HG00272	fin	eur	European	green	16
0	HG00273	fin	eur	European	green	16
0	HG00274	fin	eur	European	green	16
0	HG00275	fin	eur	European	green	16
0	HG00276	fin	eur	European	green	16
0	HG00278	fin	eur	European	green	16
0	HG00280	fin	eur	European	green	16
0	HG00281	fin	eur	European	green	16
0	HG00282	fin	eur	European	green	16
0	HG00284	fin	eur	European	green	16
0	HG00285	fin	eur	European	green	16
0	HG00288	fin	eur	European	green	16
0	HG00290	fin	eur	European	green	16
0	HG00304	fin	eur	European	green	16
0	HG00306	fin	eur	European	green	16
0	HG00308	fin	eur	European	green	16
0	HG00309	fin	eur	European	green	16
0	HG00310	fin	eur	European	green	16
0	HG00311	fin	eur	European	green	16
0	HG00313	fin	eur	European	green	16
0	HG00315	fin	eur	European	green	16
0	HG00318	fin	eur	European	green	16
0	HG00319	fin	eur	European	green	16
0	HG00320	fin	eur	European	green	16
0	HG00321	fin	eur	European	green	16
0	HG00323	fin	eur	European	green	16
0	HG00324	fin	eur	European	green	16
0	HG00325	fin	eur	European	green	16
0	HG00326	fin	eur	European	green	16
0	HG00327	fin	eur	European	green	16
0	HG00328	fin	eur	European	green	16
0	HG00329	fin	eur	European	green	16
0	HG00330	fin	eur	European	green	16
0	HG00331	fin	eur	European	green	16
0	HG00332	fin	eur	European	green	16
0	HG00334	fin	eur	European	green	16
0	HG00335	fin	eur	European	green	16
0	HG00336	fin	eur	European	green	16
0	HG00337	fin	eur	European	green	16
0	HG00338	fin	eur	European	green	16
0	HG00339	fin	eur	European	green	16
0	HG00342	fin	eur	European	green	16
0	HG00343	fin	eur	European	green	16
0	HG00345	fin	eur	European	green	16
0	HG00346	fin	eur	European	green	16
0	HG00349	fin	eur	European	green	16
0	HG00351	fin	eur	European	green	16
0	HG00353	fin	eur	European	green	16
0	HG00355	fin	eur	European	green	16
0	HG00356	fin	eur	European	green	16
0	HG00357	fin	eur	European	green	16
0	HG00358	fin	eur	European	green	16
0	HG00360	fin	eur	European	green	16
0	HG00362	fin	eur	European	green	16
0	HG00364	fin	eur	European	green	16
0	HG00365	fin	eur	European	green	16
0	HG00366	fin	eur	European	green	16
0	HG00367	fin	eur	European	green	16
0	HG00368	fin	eur	European	green	16
0	HG00369	fin	eur	European	green	16
0	HG00371	fin	eur	European	green	16
0	HG00372	fin	eur	European	green	16
0	HG00373	fin	eur	European	green	16
0	HG00375	fin	eur	European	green	16
0	HG00376	fin	eur	European	green	16
0	HG00378	fin	eur	European	green	16
0	HG00379	fin	eur	European	green	16
0	HG00381	fin	eur	European	green	16
0	HG00382	fin	eur	European	green	16
0	HG00383	fin	eur	European	green	16
0	HG00384	fin	eur	European	green	16
0	HG00404	chs	eas	East Asia	yellow3	16
0	HG00406	chs	eas	East Asia	yellow3	16
0	HG00407	chs	eas	East Asia	yellow3	16
0	HG00408	chs	eas	East Asia	yellow3	16
0	HG00409	chs	eas	East Asia	yellow3	16
0	HG00410	chs	eas	East Asia	yellow3	16
0	HG00418	chs	eas	East Asia	yellow3	16
0	HG00419	chs	eas	East Asia	yellow3	16
0	HG00420	chs	eas	East Asia	yellow3	16
0	HG00421	chs	eas	East Asia	yellow3	16
0	HG00422	chs	eas	East Asia	yellow3	16
0	HG00423	chs	eas	East Asia	yellow3	16
0	HG00427	chs	eas	East Asia	yellow3	16
0	HG00428	chs	eas	East Asia	yellow3	16
0	HG00429	chs	eas	East Asia	yellow3	16
0	HG00436	chs	eas	East Asia	yellow3	16
0	HG00437	chs	eas	East Asia	yellow3	16
0	HG00438	chs	eas	East Asia	yellow3	16
0	HG00442	chs	eas	East Asia	yellow3	16
0	HG00443	chs	eas	East Asia	yellow3	16
0	HG00444	chs	eas	East Asia	yellow3	16
0	HG00445	chs	eas	East Asia	yellow3	16
0	HG00446	chs	eas	East Asia	yellow3	16
0	HG00447	chs	eas	East Asia	yellow3	16
0	HG00448	chs	eas	East Asia	yellow3	16
0	HG00449	chs	eas	East Asia	yellow3	16
0	HG00450	chs	eas	East Asia	yellow3	16
0	HG00457	chs	eas	East Asia	yellow3	16
0	HG00458	chs	eas	East Asia	yellow3	16
0	HG00459	chs	eas	East Asia	yellow3	16
0	HG00463	chs	eas	East Asia	yellow3	16
0	HG00464	chs	eas	East Asia	yellow3	16
0	HG00465	chs	eas	East Asia	yellow3	16
0	HG00472	chs	eas	East Asia	yellow3	16
0	HG00473	chs	eas	East Asia	yellow3	16
0	HG00474	chs	eas	East Asia	yellow3	16
0	HG00475	chs	eas	East Asia	yellow3	16
0	HG00476	chs	eas	East Asia	yellow3	16
0	HG00477	chs	eas	East Asia	yellow3	16
0	HG00478	chs	eas	East Asia	yellow3	16
0	HG00479	chs	eas	East Asia	yellow3	16
0	HG00480	chs	eas	East Asia	yellow3	16
0	HG00500	chs	eas	East Asia	yellow3	16
0	HG00501	chs	eas	East Asia	yellow3	16
0	HG00502	chs	eas	East Asia	yellow3	16
0	HG00524	chs	eas	East Asia	yellow3	16
0	HG00525	chs	eas	East Asia	yellow3	16
0	HG00526	chs	eas	East Asia	yellow3	16
0	HG00530	chs	eas	East Asia	yellow3	16
0	HG00531	chs	eas	East Asia	yellow3	16
0	HG00532	chs	eas	East Asia	yellow3	16
0	HG00533	chs	eas	East Asia	yellow3	16
0	HG00534	chs	eas	East Asia	yellow3	16
0	HG00535	chs	eas	East Asia	yellow3	16
0	HG00536	chs	eas	East Asia	yellow3	16
0	HG00537	chs	eas	East Asia	yellow3	16
0	HG00538	chs	eas	East Asia	yellow3	16
0	HG00542	chs	eas	East Asia	yellow3	16
0	HG00543	chs	eas	East Asia	yellow3	16
0	HG00544	chs	eas	East Asia	yellow3	16
0	HG00556	chs	eas	East Asia	yellow3	16
0	HG00557	chs	eas	East Asia	yellow3	16
0	HG00558	chs	eas	East Asia	yellow3	16
0	HG00559	chs	eas	East Asia	yellow3	16
0	HG00560	chs	eas	East Asia	yellow3	16
0	HG00561	chs	eas	East Asia	yellow3	16
0	HG00565	chs	eas	East Asia	yellow3	16
0	HG00566	chs	eas	East Asia	yellow3	16
0	HG00567	chs	eas	East Asia	yellow3	16
0	HG00577	chs	eas	East Asia	yellow3	16
0	HG00578	chs	eas	East Asia	yellow3	16
0	HG00579	chs	eas	East Asia	yellow3	16
0	HG00580	chs	eas	East Asia	yellow3	16
0	HG00581	chs	eas	East Asia	yellow3	16
0	HG00582	chs	eas	East Asia	yellow3	16
0	HG00583	chs	eas	East Asia	yellow3	16
0	HG00584	chs	eas	East Asia	yellow3	16
0	HG00585	chs	eas	East Asia	yellow3	16
0	HG00589	chs	eas	East Asia	yellow3	16
0	HG00590	chs	eas	East Asia	yellow3	16
0	HG00591	chs	eas	East Asia	yellow3	16
0	HG00592	chs	eas	East Asia	yellow3	16
0	HG00593	chs	eas	East Asia	yellow3	16
0	HG00594	chs	eas	East Asia	yellow3	16
0	HG00595	chs	eas	East Asia	yellow3	16
0	HG00596	chs	eas	East Asia	yellow3	16
0	HG00597	chs	eas	East Asia	yellow3	16
0	HG00598	chs	eas	East Asia	yellow3	16
0	HG00599	chs	eas	East Asia	yellow3	16
0	HG00607	chs	eas	East Asia	yellow3	16
0	HG00608	chs	eas	East Asia	yellow3	16
0	HG00609	chs	eas	East Asia	yellow3	16
0	HG00610	chs	eas	East Asia	yellow3	16
0	HG00611	chs	eas	East Asia	yellow3	16
0	HG00612	chs	eas	East Asia	yellow3	16
0	HG00613	chs	eas	East Asia	yellow3	16
0	HG00614	chs	eas	East Asia	yellow3	16
0	HG00615	chs	eas	East Asia	yellow3	16
0	HG00619	chs	eas	East Asia	yellow3	16
0	HG00620	chs	eas	East Asia	yellow3	16
0	HG00621	chs	eas	East Asia	yellow3	16
0	HG00622	chs	eas	East Asia	yellow3	16
0	HG00623	chs	eas	East Asia	yellow3	16
0	HG00625	chs	eas	East Asia	yellow3	16
0	HG00626	chs	eas	East Asia	yellow3	16
0	HG00627	chs	eas	East Asia	yellow3	16
0	HG00628	chs	eas	East Asia	yellow3	16
0	HG00629	chs	eas	East Asia	yellow3	16
0	HG00630	chs	eas	East Asia	yellow3	16
0	HG00631	chs	eas	East Asia	yellow3	16
0	HG00632	chs	eas	East Asia	yellow3	16
0	HG00634	chs	eas	East Asia	yellow3	16
0	HG00635	chs	eas	East Asia	yellow3	16
0	HG00636	chs	eas	East Asia	yellow3	16
0	HG00650	chs	eas	East Asia	yellow3	16
0	HG00651	chs	eas	East Asia	yellow3	16
0	HG00652	chs	eas	East Asia	yellow3	16
0	HG00653	chs	eas	East Asia	yellow3	16
0	HG00654	chs	eas	East Asia	yellow3	16
0	HG00655	chs	eas	East Asia	yellow3	16
0	HG00656	chs	eas	East Asia	yellow3	16
0	HG00657	chs	eas	East Asia	yellow3	16
0	HG00658	chs	eas	East Asia	yellow3	16
0	HG00662	chs	eas	East Asia	yellow3	16
0	HG00663	chs	eas	East Asia	yellow3	16
0	HG00664	chs	eas	East Asia	yellow3	16
0	HG00671	chs	eas	East Asia	yellow3	16
0	HG00672	chs	eas	East Asia	yellow3	16
0	HG00673	chs	eas	East Asia	yellow3	16
0	HG00674	chs	eas	East Asia	yellow3	16
0	HG00675	chs	eas	East Asia	yellow3	16
0	HG00683	chs	eas	East Asia	yellow3	16
0	HG00684	chs	eas	East Asia	yellow3	16
0	HG00685	chs	eas	East Asia	yellow3	16
0	HG00689	chs	eas	East Asia	yellow3	16
0	HG00690	chs	eas	East Asia	yellow3	16
0	HG00691	chs	eas	East Asia	yellow3	16
0	HG00692	chs	eas	East Asia	yellow3	16
0	HG00693	chs	eas	East Asia	yellow3	16
0	HG00694	chs	eas	East Asia	yellow3	16
0	HG00698	chs	eas	East Asia	yellow3	16
0	HG00699	chs	eas	East Asia	yellow3	16
0	HG00700	chs	eas	East Asia	yellow3	16
0	HG00701	chs	eas	East Asia	yellow3	16
0	HG00702	chs	eas	East Asia	yellow3	16
0	HG00703	chs	eas	East Asia	yellow3	16
0	HG00704	chs	eas	East Asia	yellow3	16
0	HG00705	chs	eas	East Asia	yellow3	16
0	HG00706	chs	eas	East Asia	yellow3	16
0	HG00707	chs	eas	East Asia	yellow3	16
0	HG00708	chs	eas	East Asia	yellow3	16
0	HG00709	chs	eas	East Asia	yellow3	16
0	HG00717	chs	eas	East Asia	yellow3	16
0	HG00728	chs	eas	East Asia	yellow3	16
0	HG00729	chs	eas	East Asia	yellow3	16
0	HG00759	cdx	eas	East Asia	yellow3	16
0	HG00766	cdx	eas	East Asia	yellow3	16
0	HG00844	cdx	eas	East Asia	yellow3	16
0	HG00851	cdx	eas	East Asia	yellow3	16
0	HG00864	cdx	eas	East Asia	yellow3	16
0	HG00867	cdx	eas	East Asia	yellow3	16
0	HG00879	cdx	eas	East Asia	yellow3	16
0	HG00881	cdx	eas	East Asia	yellow3	16
0	HG00956	cdx	eas	East Asia	yellow3	16
0	HG00978	cdx	eas	East Asia	yellow3	16
0	HG00982	cdx	eas	East Asia	yellow3	16
0	HG01028	cdx	eas	East Asia	yellow3	16
0	HG01029	cdx	eas	East Asia	yellow3	16
0	HG01031	cdx	eas	East Asia	yellow3	16
0	HG01046	cdx	eas	East Asia	yellow3	16
0	HG01334	gbr	eur	European	green	16
0	HG01500	ibs	eur	European	green	16
0	HG01501	ibs	eur	European	green	16
0	HG01502	ibs	eur	European	green	16
0	HG01503	ibs	eur	European	green	16
0	HG01504	ibs	eur	European	green	16
0	HG01505	ibs	eur	European	green	16
0	HG01506	ibs	eur	European	green	16
0	HG01507	ibs	eur	European	green	16
0	HG01508	ibs	eur	European	green	16
0	HG01509	ibs	eur	European	green	16
0	HG01510	ibs	eur	European	green	16
0	HG01511	ibs	eur	European	green	16
0	HG01512	ibs	eur	European	green	16
0	HG01513	ibs	eur	European	green	16
0	HG01514	ibs	eur	European	green	16
0	HG01515	ibs	eur	European	green	16
0	HG01516	ibs	eur	European	green	16
0	HG01517	ibs	eur	European	green	16
0	HG01518	ibs	eur	European	green	16
0	HG01519	ibs	eur	European	green	16
0	HG01520	ibs	eur	European	green	16
0	HG01521	ibs	eur	European	green	16
0	HG01522	ibs	eur	European	green	16
0	HG01523	ibs	eur	European	green	16
0	HG01524	ibs	eur	European	green	16
0	HG01525	ibs	eur	European	green	16
0	HG01526	ibs	eur	European	green	16
0	HG01527	ibs	eur	European	green	16
0	HG01528	ibs	eur	European	green	16
0	HG01529	ibs	eur	European	green	16
0	HG01530	ibs	eur	European	green	16
0	HG01531	ibs	eur	European	green	16
0	HG01536	ibs	eur	European	green	16
0	HG01537	ibs	eur	European	green	16
0	HG01538	ibs	eur	European	green	16
0	HG01565	pel	amr	American	purple	16
0	HG01566	pel	amr	American	purple	16
0	HG01567	pel	amr	American	purple	16
0	HG01571	pel	amr	American	purple	16
0	HG01572	pel	amr	American	purple	16
0	HG01573	pel	amr	American	purple	16
0	HG01577	pel	amr	American	purple	16
0	HG01578	pel	amr	American	purple	16
0	HG01579	pel	amr	American	purple	16
0	HG01583	pjl	sas	South Asia	tan	16
0	HG01586	pjl	sas	South Asia	tan	16
0	HG01589	pjl	sas	South Asia	tan	16
0	HG01593	pjl	sas	South Asia	tan	16
0	HG01595	khv	eas	East Asia	yellow3	16
0	HG01596	khv	eas	East Asia	yellow3	16
0	HG01597	khv	eas	East Asia	yellow3	16
0	HG01598	khv	eas	East Asia	yellow3	16
0	HG01599	khv	eas	East Asia	yellow3	16
0	HG01600	khv	eas	East Asia	yellow3	16
0	HG01601	ibs	eur	European	green	16
0	HG01602	ibs	eur	European	green	16
0	HG01603	ibs	eur	European	green	16
0	HG01604	ibs	eur	European	green	16
0	HG01605	ibs	eur	European	green	16
0	HG01606	ibs	eur	European	green	16
0	HG01607	ibs	eur	European	green	16
0	HG01608	ibs	eur	European	green	16
0	HG01609	ibs	eur	European	green	16
0	HG01610	ibs	eur	European	green	16
0	HG01611	ibs	eur	European	green	16
0	HG01612	ibs	eur	European	green	16
0	HG01613	ibs	eur	European	green	16
0	HG01614	ibs	eur	European	green	16
0	HG01615	ibs	eur	European	green	16
0	HG01616	ibs	eur	European	green	16
0	HG01617	ibs	eur	European	green	16
0	HG01618	ibs	eur	European	green	16
0	HG01619	ibs	eur	European	green	16
0	HG01620	ibs	eur	European	green	16
0	HG01621	ibs	eur	European	green	16
0	HG01622	ibs	eur	European	green	16
0	HG01623	ibs	eur	European	green	16
0	HG01624	ibs	eur	European	green	16
0	HG01625	ibs	eur	European	green	16
0	HG01626	ibs	eur	European	green	16
0	HG01627	ibs	eur	European	green	16
0	HG01628	ibs	eur	European	green	16
0	HG01629	ibs	eur	European	green	16
0	HG01630	ibs	eur	European	green	16
0	HG01631	ibs	eur	European	green	16
0	HG01632	ibs	eur	European	green	16
0	HG01633	ibs	eur	European	green	16
0	HG01667	ibs	eur	European	green	16
0	HG01668	ibs	eur	European	green	16
0	HG01669	ibs	eur	European	green	16
0	HG01670	ibs	eur	European	green	16
0	HG01671	ibs	eur	European	green	16
0	HG01672	ibs	eur	European	green	16
0	HG01673	ibs	eur	European	green	16
0	HG01674	ibs	eur	European	green	16
0	HG01675	ibs	eur	European	green	16
0	HG01676	ibs	eur	European	green	16
0	HG01677	ibs	eur	European	green	16
0	HG01678	ibs	eur	European	green	16
0	HG01679	ibs	eur	European	green	16
0	HG01680	ibs	eur	European	green	16
0	HG01681	ibs	eur	European	green	16
0	HG01682	ibs	eur	European	green	16
0	HG01684	ibs	eur	European	green	16
0	HG01685	ibs	eur	European	green	16
0	HG01686	ibs	eur	European	green	16
0	HG01687	ibs	eur	European	green	16
0	HG01694	ibs	eur	European	green	16
0	HG01695	ibs	eur	European	green	16
0	HG01696	ibs	eur	European	green	16
0	HG01697	ibs	eur	European	green	16
0	HG01698	ibs	eur	European	green	16
0	HG01699	ibs	eur	European	green	16
0	HG01700	ibs	eur	European	green	16
0	HG01701	ibs	eur	European	green	16
0	HG01702	ibs	eur	European	green	16
0	HG01703	ibs	eur	European	green	16
0	HG01704	ibs	eur	European	green	16
0	HG01705	ibs	eur	European	green	16
0	HG01706	ibs	eur	European	green	16
0	HG01707	ibs	eur	European	green	16
0	HG01708	ibs	eur	European	green	16
0	HG01709	ibs	eur	European	green	16
0	HG01710	ibs	eur	European	green	16
0	HG01711	ibs	eur	European	green	16
0	HG01746	ibs	eur	European	green	16
0	HG01747	ibs	eur	European	green	16
0	HG01748	ibs	eur	European	green	16
0	HG01755	ibs	eur	European	green	16
0	HG01756	ibs	eur	European	green	16
0	HG01757	ibs	eur	European	green	16
0	HG01761	ibs	eur	European	green	16
0	HG01762	ibs	eur	European	green	16
0	HG01763	ibs	eur	European	green	16
0	HG01765	ibs	eur	European	green	16
0	HG01766	ibs	eur	European	green	16
0	HG01767	ibs	eur	European	green	16
0	HG01768	ibs	eur	European	green	16
0	HG01770	ibs	eur	European	green	16
0	HG01771	ibs	eur	European	green	16
0	HG01772	ibs	eur	European	green	16
0	HG01773	ibs	eur	European	green	16
0	HG01774	ibs	eur	European	green	16
0	HG01775	ibs	eur	European	green	16
0	HG01779	ibs	eur	European	green	16
0	HG01780	ibs	eur	European	green	16
0	HG01781	ibs	eur	European	green	16
0	HG01782	ibs	eur	European	green	16
0	HG01783	ibs	eur	European	green	16
0	HG01784	ibs	eur	European	green	16
0	HG01785	ibs	eur	European	green	16
0	HG01786	ibs	eur	European	green	16
0	HG01789	gbr	eur	European	green	16
0	HG01790	gbr	eur	European	green	16
0	HG01791	gbr	eur	European	green	16
0	HG01794	cdx	eas	East Asia	yellow3	16
0	HG01795	cdx	eas	East Asia	yellow3	16
0	HG01796	cdx	eas	East Asia	yellow3	16
0	HG01797	cdx	eas	East Asia	yellow3	16
0	HG01798	cdx	eas	East Asia	yellow3	16
0	HG01799	cdx	eas	East Asia	yellow3	16
0	HG01800	cdx	eas	East Asia	yellow3	16
0	HG01801	cdx	eas	East Asia	yellow3	16
0	HG01802	cdx	eas	East Asia	yellow3	16
0	HG01804	cdx	eas	East Asia	yellow3	16
0	HG01805	cdx	eas	East Asia	yellow3	16
0	HG01806	cdx	eas	East Asia	yellow3	16
0	HG01808	cdx	eas	East Asia	yellow3	16
0	HG01809	cdx	eas	East Asia	yellow3	16
0	HG01810	cdx	eas	East Asia	yellow3	16
0	HG01811	cdx	eas	East Asia	yellow3	16
0	HG01812	cdx	eas	East Asia	yellow3	16
0	HG01813	cdx	eas	East Asia	yellow3	16
0	HG01815	cdx	eas	East Asia	yellow3	16
0	HG01816	cdx	eas	East Asia	yellow3	16
0	HG01817	cdx	eas	East Asia	yellow3	16
0	HG01840	khv	eas	East Asia	yellow3	16
0	HG01841	khv	eas	East Asia	yellow3	16
0	HG01842	khv	eas	East Asia	yellow3	16
0	HG01843	khv	eas	East Asia	yellow3	16
0	HG01844	khv	eas	East Asia	yellow3	16
0	HG01845	khv	eas	East Asia	yellow3	16
0	HG01846	khv	eas	East Asia	yellow3	16
0	HG01847	khv	eas	East Asia	yellow3	16
0	HG01848	khv	eas	East Asia	yellow3	16
0	HG01849	khv	eas	East Asia	yellow3	16
0	HG01850	khv	eas	East Asia	yellow3	16
0	HG01851	khv	eas	East Asia	yellow3	16
0	HG01852	khv	eas	East Asia	yellow3	16
0	HG01853	khv	eas	East Asia	yellow3	16
0	HG01855	khv	eas	East Asia	yellow3	16
0	HG01857	khv	eas	East Asia	yellow3	16
0	HG01858	khv	eas	East Asia	yellow3	16
0	HG01859	khv	eas	East Asia	yellow3	16
0	HG01860	khv	eas	East Asia	yellow3	16
0	HG01861	khv	eas	East Asia	yellow3	16
0	HG01862	khv	eas	East Asia	yellow3	16
0	HG01863	khv	eas	East Asia	yellow3	16
0	HG01864	khv	eas	East Asia	yellow3	16
0	HG01865	khv	eas	East Asia	yellow3	16
0	HG01866	khv	eas	East Asia	yellow3	16
0	HG01867	khv	eas	East Asia	yellow3	16
0	HG01868	khv	eas	East Asia	yellow3	16
0	HG01869	khv	eas	East Asia	yellow3	16
0	HG01870	khv	eas	East Asia	yellow3	16
0	HG01871	khv	eas	East Asia	yellow3	16
0	HG01872	khv	eas	East Asia	yellow3	16
0	HG01873	khv	eas	East Asia	yellow3	16
0	HG01874	khv	eas	East Asia	yellow3	16
0	HG01878	khv	eas	East Asia	yellow3	16
0	HG01879	acb	afr	Africa	red	16
0	HG01881	acb	afr	Africa	red	16
0	HG01882	acb	afr	Africa	red	16
0	HG01883	acb	afr	Africa	red	16
0	HG01885	acb	afr	Africa	red	16
0	HG01886	acb	afr	Africa	red	16
0	HG01887	acb	afr	Africa	red	16
0	HG01888	acb	afr	Africa	red	16
0	HG01892	pel	amr	American	purple	16
0	HG01893	pel	amr	American	purple	16
0	HG01894	acb	afr	Africa	red	16
0	HG01895	acb	afr	Africa	red	16
0	HG01896	acb	afr	Africa	red	16
0	HG01897	acb	afr	Africa	red	16
0	HG01898	pel	amr	American	purple	16
0	HG01912	acb	afr	Africa	red	16
0	HG01914	acb	afr	Africa	red	16
0	HG01915	acb	afr	Africa	red	16
0	HG01916	acb	afr	Africa	red	16
0	HG01920	pel	amr	American	purple	16
0	HG01921	pel	amr	American	purple	16
0	HG01922	pel	amr	American	purple	16
0	HG01923	pel	amr	American	purple	16
0	HG01924	pel	amr	American	purple	16
0	HG01925	pel	amr	American	purple	16
0	HG01926	pel	amr	American	purple	16
0	HG01927	pel	amr	American	purple	16
0	HG01928	pel	amr	American	purple	16
0	HG01932	pel	amr	American	purple	16
0	HG01933	pel	amr	American	purple	16
0	HG01934	pel	amr	American	purple	16
0	HG01935	pel	amr	American	purple	16
0	HG01936	pel	amr	American	purple	16
0	HG01937	pel	amr	American	purple	16
0	HG01938	pel	amr	American	purple	16
0	HG01939	pel	amr	American	purple	16
0	HG01940	pel	amr	American	purple	16
0	HG01941	pel	amr	American	purple	16
0	HG01942	pel	amr	American	purple	16
0	HG01943	pel	amr	American	purple	16
0	HG01944	pel	amr	American	purple	16
0	HG01945	pel	amr	American	purple	16
0	HG01946	pel	amr	American	purple	16
0	HG01947	pel	amr	American	purple	16
0	HG01948	pel	amr	American	purple	16
0	HG01949	pel	amr	American	purple	16
0	HG01950	pel	amr	American	purple	16
0	HG01951	pel	amr	American	purple	16
0	HG01952	pel	amr	American	purple	16
0	HG01953	pel	amr	American	purple	16
0	HG01954	pel	amr	American	purple	16
0	HG01955	pel	amr	American	purple	16
0	HG01956	acb	afr	Africa	red	16
0	HG01958	acb	afr	Africa	red	16
0	HG01959	acb	afr	Africa	red	16
0	HG01960	acb	afr	Africa	red	16
0	HG01961	pel	amr	American	purple	16
0	HG01965	pel	amr	American	purple	16
0	HG01967	pel	amr	American	purple	16
0	HG01968	pel	amr	American	purple	16
0	HG01969	pel	amr	American	purple	16
0	HG01970	pel	amr	American	purple	16
0	HG01971	pel	amr	American	purple	16
0	HG01972	pel	amr	American	purple	16
0	HG01973	pel	amr	American	purple	16
0	HG01974	pel	amr	American	purple	16
0	HG01975	pel	amr	American	purple	16
0	HG01976	pel	amr	American	purple	16
0	HG01977	pel	amr	American	purple	16
0	HG01978	pel	amr	American	purple	16
0	HG01979	pel	amr	American	purple	16
0	HG01980	pel	amr	American	purple	16
0	HG01981	pel	amr	American	purple	16
0	HG01982	pel	amr	American	purple	16
0	HG01983	pel	amr	American	purple	16
0	HG01984	pel	amr	American	purple	16
0	HG01985	acb	afr	Africa	red	16
0	HG01986	acb	afr	Africa	red	16
0	HG01987	acb	afr	Africa	red	16
0	HG01988	acb	afr	Africa	red	16
0	HG01989	acb	afr	Africa	red	16
0	HG01990	acb	afr	Africa	red	16
0	HG01991	pel	amr	American	purple	16
